Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 00:00:00+09:00,2643.81005859375,2643.860107421875,2613.800048828125,2613.800048828125,621400,0.0,0.0
2024-02-16 00:00:00+09:00,2635.6298828125,2648.760009765625,2625.010009765625,2648.760009765625,593800,0.0,0.0
2024-02-19 00:00:00+09:00,2653.1201171875,2683.389892578125,2653.1201171875,2680.260009765625,422700,0.0,0.0
2024-02-20 00:00:00+09:00,2671.550048828125,2673.840087890625,2643.929931640625,2657.7900390625,612700,0.0,0.0
2024-02-21 00:00:00+09:00,2656.919921875,2670.949951171875,2644.0400390625,2653.31005859375,562100,0.0,0.0
2024-02-22 00:00:00+09:00,2671.68994140625,2671.68994140625,2653.989990234375,2664.27001953125,456400,0.0,0.0
2024-02-23 00:00:00+09:00,2681.030029296875,2694.800048828125,2665.2099609375,2667.699951171875,415400,0.0,0.0
2024-02-26 00:00:00+09:00,2657.35009765625,2659.60009765625,2629.780029296875,2647.080078125,530500,0.0,0.0
2024-02-27 00:00:00+09:00,2654.760009765625,2654.760009765625,2619.3798828125,2625.050048828125,574300,0.0,0.0
2024-02-28 00:00:00+09:00,2629.110107421875,2657.320068359375,2623.14990234375,2652.2900390625,421600,0.0,0.0
2024-02-29 00:00:00+09:00,2643.47998046875,2647.56005859375,2628.6201171875,2642.360107421875,496100,0.0,0.0
2024-03-04 00:00:00+09:00,2664.52001953125,2682.800048828125,2662.320068359375,2674.27001953125,404000,0.0,0.0
2024-03-05 00:00:00+09:00,2660.800048828125,2684.830078125,2649.35009765625,2649.39990234375,457200,0.0,0.0
2024-03-06 00:00:00+09:00,2638.840087890625,2649.780029296875,2630.159912109375,2641.489990234375,379000,0.0,0.0
2024-03-07 00:00:00+09:00,2653.97998046875,2660.260009765625,2633.570068359375,2647.6201171875,462900,0.0,0.0
2024-03-08 00:00:00+09:00,2676.7900390625,2688.0,2668.3798828125,2680.35009765625,454300,0.0,0.0
2024-03-11 00:00:00+09:00,2665.580078125,2677.2099609375,2658.739990234375,2659.840087890625,389800,0.0,0.0
2024-03-12 00:00:00+09:00,2673.469970703125,2686.139892578125,2659.719970703125,2681.81005859375,404000,0.0,0.0
2024-03-13 00:00:00+09:00,2694.7099609375,2701.449951171875,2679.5400390625,2693.570068359375,497200,0.0,0.0
2024-03-14 00:00:00+09:00,2698.3701171875,2718.760009765625,2696.31005859375,2718.760009765625,609300,0.0,0.0
2024-03-15 00:00:00+09:00,2701.909912109375,2705.590087890625,2666.840087890625,2666.840087890625,582100,0.0,0.0
2024-03-18 00:00:00+09:00,2678.52001953125,2688.070068359375,2665.280029296875,2685.840087890625,408200,0.0,0.0
2024-03-19 00:00:00+09:00,2673.570068359375,2673.570068359375,2645.139892578125,2656.169921875,695900,0.0,0.0
2024-03-20 00:00:00+09:00,2680.699951171875,2692.52001953125,2674.090087890625,2690.139892578125,720500,0.0,0.0
2024-03-21 00:00:00+09:00,2731.179931640625,2755.449951171875,2724.25,2754.860107421875,823700,0.0,0.0
2024-03-22 00:00:00+09:00,2751.14990234375,2763.06005859375,2738.179931640625,2748.56005859375,509500,0.0,0.0
2024-03-25 00:00:00+09:00,2756.590087890625,2763.6298828125,2731.699951171875,2737.570068359375,489600,0.0,0.0
2024-03-26 00:00:00+09:00,2756.419921875,2779.39990234375,2752.27001953125,2757.090087890625,448300,0.0,0.0
2024-03-27 00:00:00+09:00,2745.0,2762.030029296875,2745.0,2755.110107421875,510600,0.0,0.0
2024-03-28 00:00:00+09:00,2753.219970703125,2756.860107421875,2742.679931640625,2745.820068359375,419300,0.0,0.0
2024-03-29 00:00:00+09:00,2757.27001953125,2757.550048828125,2739.1201171875,2746.6298828125,495500,0.0,0.0
2024-04-01 00:00:00+09:00,2766.239990234375,2769.8701171875,2747.39990234375,2747.860107421875,397600,0.0,0.0
2024-04-02 00:00:00+09:00,2744.14990234375,2760.330078125,2737.18994140625,2753.159912109375,630400,0.0,0.0
2024-04-03 00:00:00+09:00,2730.679931640625,2732.2900390625,2706.969970703125,2706.969970703125,640800,0.0,0.0
2024-04-04 00:00:00+09:00,2738.239990234375,2746.389892578125,2727.10009765625,2742.0,478000,0.0,0.0
2024-04-05 00:00:00+09:00,2713.9599609375,2730.469970703125,2705.31005859375,2714.2099609375,621000,0.0,0.0
2024-04-08 00:00:00+09:00,2718.760009765625,2725.580078125,2706.739990234375,2717.64990234375,620700,0.0,0.0
2024-04-09 00:00:00+09:00,2733.22998046875,2741.22998046875,2703.9599609375,2705.159912109375,470200,0.0,0.0
2024-04-11 00:00:00+09:00,2665.39990234375,2718.070068359375,2661.919921875,2706.9599609375,561300,0.0,0.0
2024-04-12 00:00:00+09:00,2710.889892578125,2712.449951171875,2678.2099609375,2681.820068359375,513700,0.0,0.0
2024-04-15 00:00:00+09:00,2661.360107421875,2673.260009765625,2641.159912109375,2670.429931640625,562000,0.0,0.0
2024-04-16 00:00:00+09:00,2644.169921875,2647.60009765625,2601.449951171875,2609.6298828125,570200,0.0,0.0
2024-04-17 00:00:00+09:00,2619.14990234375,2626.6298828125,2584.179931640625,2584.179931640625,414300,0.0,0.0
2024-04-18 00:00:00+09:00,2595.4599609375,2642.030029296875,2593.260009765625,2634.699951171875,478800,0.0,0.0
2024-04-19 00:00:00+09:00,2600.68994140625,2609.89990234375,2553.550048828125,2591.860107421875,809500,0.0,0.0
2024-04-22 00:00:00+09:00,2615.719970703125,2629.43994140625,2604.3701171875,2629.43994140625,401900,0.0,0.0
2024-04-23 00:00:00+09:00,2632.14990234375,2641.780029296875,2619.719970703125,2623.02001953125,430300,0.0,0.0
2024-04-24 00:00:00+09:00,2662.840087890625,2677.85009765625,2662.840087890625,2675.75,325100,0.0,0.0
2024-04-25 00:00:00+09:00,2646.800048828125,2656.510009765625,2628.6201171875,2628.6201171875,334100,0.0,0.0
2024-04-26 00:00:00+09:00,2650.93994140625,2662.10009765625,2641.35009765625,2656.330078125,450500,0.0,0.0
2024-04-29 00:00:00+09:00,2675.4599609375,2687.43994140625,2665.2099609375,2687.43994140625,470500,0.0,0.0
2024-04-30 00:00:00+09:00,2693.219970703125,2710.22998046875,2687.2900390625,2692.06005859375,460100,0.0,0.0
2024-05-02 00:00:00+09:00,2679.0400390625,2692.469970703125,2678.840087890625,2683.64990234375,351100,0.0,0.0
2024-05-03 00:00:00+09:00,2704.31005859375,2705.260009765625,2676.6298828125,2676.6298828125,338600,0.0,0.0
2024-05-07 00:00:00+09:00,2718.169921875,2734.360107421875,2716.6201171875,2734.360107421875,532200,0.0,0.0
2024-05-08 00:00:00+09:00,2732.110107421875,2745.050048828125,2727.929931640625,2745.050048828125,436300,0.0,0.0
2024-05-09 00:00:00+09:00,2743.2900390625,2749.139892578125,2710.25,2712.139892578125,423800,0.0,0.0
2024-05-10 00:00:00+09:00,2737.949951171875,2743.580078125,2723.2099609375,2727.6298828125,586100,0.0,0.0
2024-05-13 00:00:00+09:00,2735.199951171875,2738.3798828125,2713.919921875,2727.2099609375,625300,0.0,0.0
2024-05-14 00:00:00+09:00,2732.97998046875,2735.820068359375,2722.739990234375,2730.340087890625,443300,0.0,0.0
2024-05-16 00:00:00+09:00,2770.27001953125,2773.4599609375,2748.219970703125,2753.0,521800,0.0,0.0
2024-05-17 00:00:00+09:00,2751.469970703125,2752.169921875,2724.6201171875,2724.6201171875,575900,0.0,0.0
2024-05-20 00:00:00+09:00,2741.239990234375,2756.409912109375,2734.639892578125,2742.139892578125,582100,0.0,0.0
2024-05-21 00:00:00+09:00,2733.030029296875,2734.47998046875,2719.739990234375,2724.179931640625,560800,0.0,0.0
2024-05-22 00:00:00+09:00,2723.4599609375,2733.070068359375,2707.8701171875,2723.4599609375,484700,0.0,0.0
2024-05-23 00:00:00+09:00,2719.030029296875,2734.27001953125,2704.0,2721.81005859375,427400,0.0,0.0
2024-05-24 00:00:00+09:00,2693.64990234375,2696.989990234375,2681.169921875,2687.60009765625,501600,0.0,0.0
2024-05-27 00:00:00+09:00,2697.159912109375,2725.080078125,2693.659912109375,2722.989990234375,556700,0.0,0.0
2024-05-28 00:00:00+09:00,2715.52001953125,2730.1201171875,2714.340087890625,2722.85009765625,441000,0.0,0.0
2024-05-29 00:00:00+09:00,2719.56005859375,2721.6298828125,2677.070068359375,2677.300048828125,439000,0.0,0.0
2024-05-30 00:00:00+09:00,2666.6298828125,2666.6298828125,2635.43994140625,2635.43994140625,371900,0.0,0.0
2024-05-31 00:00:00+09:00,2657.8701171875,2664.47998046875,2635.77001953125,2636.52001953125,613700,0.0,0.0
2024-06-03 00:00:00+09:00,2657.81005859375,2690.72998046875,2657.81005859375,2682.52001953125,782300,0.0,0.0
2024-06-04 00:00:00+09:00,2668.72998046875,2679.469970703125,2659.429931640625,2662.10009765625,773500,0.0,0.0
2024-06-05 00:00:00+09:00,2681.110107421875,2697.429931640625,2667.6298828125,2689.5,881500,0.0,0.0
2024-06-07 00:00:00+09:00,2718.25,2729.6298828125,2705.22998046875,2722.669921875,783900,0.0,0.0
2024-06-10 00:00:00+09:00,2698.7099609375,2718.889892578125,2689.18994140625,2701.169921875,506900,0.0,0.0
2024-06-11 00:00:00+09:00,2716.719970703125,2718.8798828125,2702.169921875,2705.320068359375,558900,0.0,0.0
2024-06-12 00:00:00+09:00,2709.64990234375,2730.300048828125,2707.43994140625,2728.169921875,511000,0.0,0.0
2024-06-13 00:00:00+09:00,2764.179931640625,2776.719970703125,2752.610107421875,2754.889892578125,700000,0.0,0.0
2024-06-14 00:00:00+09:00,2759.219970703125,2769.159912109375,2750.860107421875,2758.419921875,645000,0.0,0.0
2024-06-17 00:00:00+09:00,2754.830078125,2759.860107421875,2741.030029296875,2744.10009765625,594000,0.0,0.0
2024-06-18 00:00:00+09:00,2765.699951171875,2772.35009765625,2759.030029296875,2763.919921875,561500,0.0,0.0
2024-06-19 00:00:00+09:00,2786.159912109375,2799.320068359375,2786.159912109375,2797.330078125,645700,0.0,0.0
2024-06-20 00:00:00+09:00,2802.10009765625,2812.6201171875,2796.3701171875,2807.6298828125,758200,0.0,0.0
2024-06-21 00:00:00+09:00,2794.8701171875,2797.0,2777.330078125,2784.260009765625,631100,0.0,0.0
2024-06-24 00:00:00+09:00,2772.85009765625,2782.89990234375,2758.090087890625,2764.72998046875,592800,0.0,0.0
2024-06-25 00:00:00+09:00,2765.760009765625,2780.419921875,2765.760009765625,2774.389892578125,714200,0.0,0.0
2024-06-26 00:00:00+09:00,2767.429931640625,2792.070068359375,2762.97998046875,2792.050048828125,534300,0.0,0.0
2024-06-27 00:00:00+09:00,2767.6201171875,2784.330078125,2761.550048828125,2784.06005859375,396700,0.0,0.0
2024-06-28 00:00:00+09:00,2792.7900390625,2797.820068359375,2782.39990234375,2797.820068359375,610600,0.0,0.0
2024-07-01 00:00:00+09:00,2792.9599609375,2805.949951171875,2783.97998046875,2804.31005859375,458800,0.0,0.0
2024-07-02 00:00:00+09:00,2798.64990234375,2805.419921875,2776.6201171875,2780.860107421875,538400,0.0,0.0
2024-07-03 00:00:00+09:00,2797.139892578125,2799.699951171875,2774.7099609375,2794.010009765625,339800,0.0,0.0
2024-07-04 00:00:00+09:00,2817.06005859375,2824.93994140625,2808.8798828125,2824.93994140625,393200,0.0,0.0
2024-07-05 00:00:00+09:00,2836.2099609375,2871.9599609375,2836.2099609375,2862.22998046875,377600,0.0,0.0
2024-07-08 00:00:00+09:00,2862.580078125,2868.989990234375,2855.530029296875,2857.760009765625,424600,0.0,0.0
2024-07-09 00:00:00+09:00,2872.6298828125,2875.3701171875,2854.1298828125,2867.3798828125,455800,0.0,0.0
2024-07-10 00:00:00+09:00,2863.050048828125,2871.56005859375,2858.8701171875,2867.989990234375,471800,0.0,0.0
2024-07-11 00:00:00+09:00,2888.760009765625,2896.429931640625,2879.280029296875,2891.35009765625,461700,0.0,0.0
2024-07-12 00:00:00+09:00,2867.75,2872.25,2844.8798828125,2857.0,407400,0.0,0.0
2024-07-15 00:00:00+09:00,2869.14990234375,2872.89990234375,2848.929931640625,2860.919921875,424500,0.0,0.0
2024-07-16 00:00:00+09:00,2861.7099609375,2872.2099609375,2857.070068359375,2866.090087890625,677300,0.0,0.0
2024-07-17 00:00:00+09:00,2865.89990234375,2868.580078125,2841.330078125,2843.2900390625,548100,0.0,0.0
2024-07-18 00:00:00+09:00,2805.639892578125,2824.35009765625,2799.02001953125,2824.35009765625,657700,0.0,0.0
2024-07-19 00:00:00+09:00,2800.2099609375,2802.679931640625,2776.989990234375,2795.4599609375,425600,0.0,0.0
2024-07-22 00:00:00+09:00,2790.989990234375,2795.1201171875,2752.6298828125,2763.510009765625,463400,0.0,0.0
2024-07-23 00:00:00+09:00,2788.830078125,2796.919921875,2765.81005859375,2774.2900390625,422700,0.0,0.0
2024-07-24 00:00:00+09:00,2755.5,2778.31005859375,2748.64990234375,2758.7099609375,468500,0.0,0.0
2024-07-25 00:00:00+09:00,2721.2900390625,2725.14990234375,2703.860107421875,2710.64990234375,439600,0.0,0.0
2024-07-26 00:00:00+09:00,2724.989990234375,2738.39990234375,2715.75,2731.89990234375,513000,0.0,0.0
2024-07-29 00:00:00+09:00,2748.320068359375,2776.860107421875,2742.68994140625,2765.530029296875,456500,0.0,0.0
2024-07-30 00:00:00+09:00,2744.39990234375,2754.530029296875,2732.820068359375,2738.18994140625,392900,0.0,0.0
2024-07-31 00:00:00+09:00,2745.580078125,2770.699951171875,2733.6298828125,2770.68994140625,556400,0.0,0.0
2024-08-01 00:00:00+09:00,2787.27001953125,2794.110107421875,2772.969970703125,2777.679931640625,480800,0.0,0.0
2024-08-02 00:00:00+09:00,2719.389892578125,2725.050048828125,2666.39990234375,2676.18994140625,531800,0.0,0.0
2024-08-05 00:00:00+09:00,2611.300048828125,2611.300048828125,2386.9599609375,2441.550048828125,761900,0.0,0.0
2024-08-06 00:00:00+09:00,2533.340087890625,2578.77001953125,2491.469970703125,2522.14990234375,566300,0.0,0.0
2024-08-07 00:00:00+09:00,2515.27001953125,2594.830078125,2510.820068359375,2568.409912109375,476300,0.0,0.0
2024-08-08 00:00:00+09:00,2530.2099609375,2570.340087890625,2518.52001953125,2556.72998046875,494700,0.0,0.0
2024-08-09 00:00:00+09:00,2603.080078125,2603.080078125,2575.89990234375,2588.429931640625,474200,0.0,0.0
2024-08-12 00:00:00+09:00,2602.159912109375,2622.860107421875,2602.010009765625,2618.300048828125,293100,0.0,0.0
2024-08-13 00:00:00+09:00,2624.5,2636.1201171875,2607.52001953125,2621.5,378500,0.0,0.0
2024-08-14 00:00:00+09:00,2649.110107421875,2653.7099609375,2632.43994140625,2644.5,328700,0.0,0.0
2024-08-16 00:00:00+09:00,2695.489990234375,2699.610107421875,2680.739990234375,2697.22998046875,385900,0.0,0.0
2024-08-19 00:00:00+09:00,2697.969970703125,2699.840087890625,2664.280029296875,2674.360107421875,395600,0.0,0.0
2024-08-20 00:00:00+09:00,2699.739990234375,2706.050048828125,2686.06005859375,2696.6298828125,484200,0.0,0.0
2024-08-21 00:00:00+09:00,2687.199951171875,2704.97998046875,2684.610107421875,2701.1298828125,417300,0.0,0.0
2024-08-22 00:00:00+09:00,2710.949951171875,2711.3798828125,2690.35009765625,2707.669921875,441800,0.0,0.0
2024-08-23 00:00:00+09:00,2690.800048828125,2712.840087890625,2689.5400390625,2701.68994140625,330600,0.0,0.0
2024-08-26 00:00:00+09:00,2716.8798828125,2718.469970703125,2688.7900390625,2698.010009765625,333700,0.0,0.0
2024-08-27 00:00:00+09:00,2696.239990234375,2700.179931640625,2681.919921875,2689.25,264100,0.0,0.0
2024-08-28 00:00:00+09:00,2690.590087890625,2695.510009765625,2671.590087890625,2689.830078125,280800,0.0,0.0
2024-08-29 00:00:00+09:00,2657.179931640625,2672.89990234375,2649.56005859375,2662.280029296875,288800,0.0,0.0
2024-08-30 00:00:00+09:00,2676.719970703125,2686.510009765625,2668.659912109375,2674.31005859375,278800,0.0,0.0
2024-09-02 00:00:00+09:00,2683.800048828125,2686.97998046875,2658.31005859375,2681.0,267000,0.0,0.0
2024-09-03 00:00:00+09:00,2683.1201171875,2695.590087890625,2664.6298828125,2664.6298828125,303500,0.0,0.0
2024-09-04 00:00:00+09:00,2589.93994140625,2608.1298828125,2578.070068359375,2580.800048828125,455500,0.0,0.0
2024-09-05 00:00:00+09:00,2598.360107421875,2615.800048828125,2560.64990234375,2575.5,379000,0.0,0.0
2024-09-06 00:00:00+09:00,2576.659912109375,2576.93994140625,2529.31005859375,2544.280029296875,374800,0.0,0.0
2024-09-09 00:00:00+09:00,2498.669921875,2543.219970703125,2491.300048828125,2535.929931640625,270200,0.0,0.0
2024-09-10 00:00:00+09:00,2542.68994140625,2544.830078125,2522.47998046875,2523.429931640625,347700,0.0,0.0
2024-09-11 00:00:00+09:00,2524.860107421875,2526.1298828125,2493.3701171875,2513.3701171875,302600,0.0,0.0
2024-09-12 00:00:00+09:00,2547.5,2572.090087890625,2537.8701171875,2572.090087890625,340500,0.0,0.0
2024-09-13 00:00:00+09:00,2571.81005859375,2584.110107421875,2562.909912109375,2575.409912109375,358300,0.0,0.0
2024-09-19 00:00:00+09:00,2594.669921875,2598.679931640625,2550.090087890625,2580.800048828125,385100,0.0,0.0
2024-09-20 00:00:00+09:00,2603.830078125,2619.550048828125,2591.39990234375,2593.3701171875,496000,0.0,0.0
2024-09-23 00:00:00+09:00,2596.469970703125,2603.570068359375,2588.489990234375,2602.010009765625,339100,0.0,0.0
2024-09-24 00:00:00+09:00,2612.449951171875,2631.679931640625,2597.81005859375,2631.679931640625,355100,0.0,0.0
2024-09-25 00:00:00+09:00,2652.7099609375,2663.360107421875,2596.320068359375,2596.320068359375,454500,0.0,0.0
2024-09-26 00:00:00+09:00,2630.909912109375,2671.570068359375,2630.300048828125,2671.570068359375,324900,0.0,0.0
2024-09-27 00:00:00+09:00,2674.580078125,2681.449951171875,2649.780029296875,2649.780029296875,413000,0.0,0.0
2024-09-30 00:00:00+09:00,2665.239990234375,2668.659912109375,2593.27001953125,2593.27001953125,358900,0.0,0.0
2024-10-02 00:00:00+09:00,2566.550048828125,2591.610107421875,2555.4599609375,2561.68994140625,351000,0.0,0.0
2024-10-04 00:00:00+09:00,2563.699951171875,2585.590087890625,2555.570068359375,2569.7099609375,414300,0.0,0.0
2024-10-07 00:00:00+09:00,2579.199951171875,2611.929931640625,2561.4599609375,2610.3798828125,343700,0.0,0.0
2024-10-08 00:00:00+09:00,2592.64990234375,2601.9599609375,2581.7900390625,2594.360107421875,318200,0.0,0.0
2024-10-10 00:00:00+09:00,2611.64990234375,2613.610107421875,2596.860107421875,2599.159912109375,618600,0.0,0.0
2024-10-11 00:00:00+09:00,2612.02001953125,2621.929931640625,2594.429931640625,2596.909912109375,491300,0.0,0.0
2024-10-14 00:00:00+09:00,2602.6298828125,2628.5400390625,2602.6298828125,2623.2900390625,401700,0.0,0.0
2024-10-15 00:00:00+09:00,2632.3701171875,2635.320068359375,2615.469970703125,2633.449951171875,438300,0.0,0.0
2024-10-16 00:00:00+09:00,2606.699951171875,2622.330078125,2601.35009765625,2610.360107421875,437600,0.0,0.0
2024-10-17 00:00:00+09:00,2620.739990234375,2622.7099609375,2603.52001953125,2609.300048828125,331300,0.0,0.0
2024-10-18 00:00:00+09:00,2616.0400390625,2618.320068359375,2587.9599609375,2593.820068359375,265200,0.0,0.0
2024-10-21 00:00:00+09:00,2600.77001953125,2618.7099609375,2594.050048828125,2604.919921875,240700,0.0,0.0
2024-10-22 00:00:00+09:00,2600.8701171875,2604.159912109375,2564.4599609375,2570.699951171875,343300,0.0,0.0
2024-10-23 00:00:00+09:00,2575.25,2607.7900390625,2567.419921875,2599.6201171875,352400,0.0,0.0
2024-10-24 00:00:00+09:00,2591.68994140625,2600.260009765625,2578.800048828125,2581.030029296875,343100,0.0,0.0
2024-10-25 00:00:00+09:00,2597.43994140625,2611.27001953125,2577.0,2583.27001953125,462900,0.0,0.0
2024-10-28 00:00:00+09:00,2588.449951171875,2612.9599609375,2587.199951171875,2612.429931640625,333700,0.0,0.0
2024-10-29 00:00:00+09:00,2606.93994140625,2617.800048828125,2595.860107421875,2617.800048828125,363300,0.0,0.0
2024-10-30 00:00:00+09:00,2606.989990234375,2613.469970703125,2586.8798828125,2593.7900390625,487400,0.0,0.0
2024-10-31 00:00:00+09:00,2575.239990234375,2579.64990234375,2552.360107421875,2556.14990234375,406600,0.0,0.0
2024-11-01 00:00:00+09:00,2542.9599609375,2559.300048828125,2536.840087890625,2542.360107421875,319800,0.0,0.0
2024-11-04 00:00:00+09:00,2549.0400390625,2588.969970703125,2542.679931640625,2588.969970703125,373900,0.0,0.0
2024-11-05 00:00:00+09:00,2570.239990234375,2586.72998046875,2564.659912109375,2576.8798828125,310900,0.0,0.0
2024-11-06 00:00:00+09:00,2591.89990234375,2592.75,2544.0400390625,2563.510009765625,548500,0.0,0.0
2024-11-07 00:00:00+09:00,2557.22998046875,2579.81005859375,2540.47998046875,2564.6298828125,465100,0.0,0.0
2024-11-08 00:00:00+09:00,2586.699951171875,2593.14990234375,2553.419921875,2561.14990234375,448700,0.0,0.0
2024-11-11 00:00:00+09:00,2562.050048828125,2562.050048828125,2525.56005859375,2531.659912109375,572200,0.0,0.0
2024-11-12 00:00:00+09:00,2527.93994140625,2532.43994140625,2481.530029296875,2482.570068359375,735800,0.0,0.0
2024-11-13 00:00:00+09:00,2468.27001953125,2478.8701171875,2415.77001953125,2417.080078125,619200,0.0,0.0
2024-11-14 00:00:00+09:00,2430.260009765625,2441.429931640625,2410.929931640625,2418.860107421875,640000,0.0,0.0
2024-11-15 00:00:00+09:00,2413.050048828125,2433.179931640625,2390.56005859375,2416.860107421875,623300,0.0,0.0
2024-11-18 00:00:00+09:00,2440.31005859375,2480.010009765625,2437.530029296875,2469.070068359375,443900,0.0,0.0
2024-11-19 00:00:00+09:00,2469.1298828125,2479.389892578125,2465.14990234375,2471.949951171875,410900,0.0,0.0
2024-11-20 00:00:00+09:00,2475.760009765625,2489.14990234375,2471.7900390625,2482.2900390625,408800,0.0,0.0
