Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-04-19 00:00:00+09:00,77517.37838273196,77913.38031572165,75537.36871778351,76824.375,31317563,0.0,0.0,0.0
2024-04-22 00:00:00+09:00,76626.37346008541,76725.37394259198,74349.36236243429,75339.3671875,30469477,0.0,0.0,0.0
2024-04-23 00:00:00+09:00,75636.36365894039,76032.36556291391,74745.359375,74745.359375,18717699,0.0,0.0,0.0
2024-04-24 00:00:00+09:00,76725.3697519084,78012.37595419848,76428.36832061068,77814.375,22166150,0.0,0.0,0.0
2024-04-25 00:00:00+09:00,76527.37199991809,76725.3729624017,75537.3671875,75537.3671875,15549134,0.0,0.0,0.0
2024-04-26 00:00:00+09:00,77022.3724535528,77121.37293228488,75735.36623003586,75933.3671875,12755629,0.0,0.0,0.0
2024-04-29 00:00:00+09:00,76626.37053862451,76824.37149608866,75438.36479383963,75933.3671875,14664474,0.0,0.0,0.0
2024-04-30 00:00:00+09:00,76230.37258064515,77715.37983870968,75834.37064516128,76725.375,19007007,0.0,0.0,0.0
2024-05-02 00:00:00+09:00,76824.37307692308,77814.37788461539,76527.37163461538,77220.375,18900640,0.0,0.0,0.0
2024-05-03 00:00:00+09:00,78210.38176546391,78210.38176546391,76725.37451675258,76824.375,13151889,0.0,0.0,0.0
2024-05-07 00:00:00+09:00,78804.38245694956,80487.390625,78606.38149600246,80487.390625,26238868,0.0,0.0,0.0
2024-05-08 00:00:00+09:00,79992.38822263222,80586.39110547355,79695.38678121156,80487.390625,13089576,0.0,0.0,0.0
2024-05-09 00:00:00+09:00,80289.38953693538,80685.39145820263,78903.3828125,78903.3828125,18759935,0.0,0.0,0.0
2024-05-10 00:00:00+09:00,79596.38861268939,80289.39199613321,78111.38136245265,78408.3828125,16976124,0.0,0.0,0.0
2024-05-13 00:00:00+09:00,78606.37978316327,79101.3821747449,76824.3711734694,77616.375,18652344,0.0,0.0,0.0
2024-05-14 00:00:00+09:00,77814.3764367816,78012.37739463602,77121.37308429119,77517.375,11763992,0.0,0.0,0.0
2024-05-16 00:00:00+09:00,79398.39260310102,79497.39309263107,77319.38232296995,77418.3828125,20989778,0.0,0.0,0.0
2024-05-17 00:00:00+09:00,77814.37288032947,78012.37382913438,76428.36623869509,76626.3671875,15918201,0.0,0.0,0.0
2024-05-20 00:00:00+09:00,77319.37893100444,78309.38378287389,77121.37796063055,78111.3828125,19456783,0.0,0.0,0.0
2024-05-21 00:00:00+09:00,77715.37547831633,78210.37786989796,77418.37404336735,77616.375,13690583,0.0,0.0,0.0
2024-05-22 00:00:00+09:00,77319.37693050192,77913.37982625482,76527.37306949806,76923.375,19521506,0.0,0.0,0.0
2024-05-23 00:00:00+09:00,76923.37212643678,78309.37883141762,76329.36925287356,77517.375,18728087,0.0,0.0,0.0
2024-05-24 00:00:00+09:00,76032.37154150197,76230.37250905797,74943.366219944,75141.3671875,27891278,0.0,0.0,0.0
2024-05-27 00:00:00+09:00,74547.36577072539,77418.37985751296,73260.35945595855,76428.375,43825202,0.0,0.0,0.0
2024-05-28 00:00:00+09:00,75735.36968427835,77220.37693298969,75438.36823453609,76824.375,18539072,0.0,0.0,0.0
2024-05-29 00:00:00+09:00,76923.37939453125,77418.3818359375,74448.3671875,74448.3671875,30244875,0.0,0.0,0.0
2024-05-30 00:00:00+09:00,74052.35778061225,74448.35969387756,72765.3515625,72765.3515625,28551273,0.0,0.0,0.0
2024-05-31 00:00:00+09:00,73755.35634566327,73953.35730229592,72765.3515625,72765.3515625,26198776,0.0,0.0,0.0
2024-06-03 00:00:00+09:00,73656.36088177015,75636.370582893,73458.35991165787,74943.3671875,15706268,0.0,0.0,0.0
2024-06-04 00:00:00+09:00,74151.35746596946,75339.36319306109,74151.35746596946,74547.359375,14098053,0.0,0.0,0.0
2024-06-05 00:00:00+09:00,77220.37003391473,77220.37003391473,76032.36434108528,76626.3671875,23177968,0.0,0.0,0.0
2024-06-07 00:00:00+09:00,77616.37241267788,77814.37336271022,76329.36623746766,76527.3671875,21189349,0.0,0.0,0.0
2024-06-10 00:00:00+09:00,75339.36912772457,75834.37155300529,74844.36670244386,74943.3671875,14598755,0.0,0.0,0.0
2024-06-11 00:00:00+09:00,75141.37060546875,75240.37109375,74349.36669921875,74448.3671875,16971175,0.0,0.0,0.0
2024-06-12 00:00:00+09:00,74547.36142769607,76329.37006740196,74448.36094771241,75735.3671875,19246725,0.0,0.0,0.0
2024-06-13 00:00:00+09:00,77616.37404580152,78210.37690839694,77022.37118320611,77814.375,33763804,0.0,0.0,0.0
2024-06-14 00:00:00+09:00,78903.38329342022,79695.38714078204,78210.37992697864,78804.3828125,22926612,0.0,0.0,0.0
2024-06-17 00:00:00+09:00,78408.38820422535,78705.3896746959,77220.38232234315,77319.3828125,16123051,0.0,0.0,0.0
2024-06-18 00:00:00+09:00,77913.37753563597,79398.38473135965,77814.37705592105,79002.3828125,18207598,0.0,0.0,0.0
2024-06-19 00:00:00+09:00,80289.39014393474,81675.39687884852,79695.3872575431,80388.390625,24168863,0.0,0.0,0.0
2024-06-20 00:00:00+09:00,80685.39014629289,81378.39349724265,80388.38871017157,80784.390625,20288913,0.0,0.0,0.0
2024-06-21 00:00:00+09:00,79893.39404296875,79992.39453125,79200.390625,79200.390625,17907523,0.0,0.0,0.0
2024-06-24 00:00:00+09:00,78903.38626318239,80091.39207893921,78705.38529388959,79794.390625,15454227,0.0,0.0,0.0
2024-06-25 00:00:00+09:00,79794.38965810645,80982.39545946782,79299.38724087253,79992.390625,19088458,0.0,0.0,0.0
2024-06-26 00:00:00+09:00,79299.38485931735,80586.39110547355,79101.38389837023,80487.390625,17783242,0.0,0.0,0.0
2024-06-27 00:00:00+09:00,80846.37701056985,81144.703125,80050.84070542279,81144.703125,11739720,361.0,0.0,0.0
2024-06-28 00:00:00+09:00,81443.03379984663,81443.03379984663,80349.17131901841,81045.265625,9455929,0.0,0.0,0.0
2024-07-01 00:00:00+09:00,81045.25982770477,81641.91204729523,80846.37575450794,81343.5859375,11317202,0.0,0.0,0.0
2024-07-02 00:00:00+09:00,82039.68019368887,82139.12223028728,81045.25982770477,81343.5859375,14471904,0.0,0.0,0.0
2024-07-03 00:00:00+09:00,81840.79612049206,81840.79612049206,80548.04964471271,81343.5859375,11440328,0.0,0.0,0.0
2024-07-04 00:00:00+09:00,82437.45401152482,84227.41079343972,81940.24379432623,84127.96875,43857229,0.0,0.0,0.0
2024-07-05 00:00:00+09:00,85122.38504592422,86614.015625,84724.61689150402,86614.015625,45791193,0.0,0.0,0.0
2024-07-08 00:00:00+09:00,87409.55395451945,88105.64824084668,86415.13354548055,86912.34375,24035809,0.0,0.0,0.0
2024-07-09 00:00:00+09:00,87310.109375,87707.87752705012,86415.13103288725,87310.109375,21336201,0.0,0.0,0.0
2024-07-10 00:00:00+09:00,87111.22529897494,87508.99345102506,86614.01510891231,87310.109375,17813847,0.0,0.0,0.0
2024-07-11 00:00:00+09:00,88006.20491759418,88304.5310359589,86216.24820740582,87111.2265625,24677608,0.0,0.0,0.0
2024-07-12 00:00:00+09:00,85420.71661174466,85619.60070164395,83630.75980265107,83929.0859375,26344386,0.0,0.0,0.0
2024-07-15 00:00:00+09:00,84227.40916955017,86812.90224913495,83630.75692041522,86216.25,25193080,0.0,0.0,0.0
2024-07-16 00:00:00+09:00,86415.13552950398,87508.998004561,86216.25144313,87210.671875,16166688,0.0,0.0,0.0
2024-07-17 00:00:00+09:00,86614.01816608997,87508.9965397924,85917.92387543253,86216.25,18186490,0.0,0.0,0.0
2024-07-18 00:00:00+09:00,83332.42957062717,86415.1328125,83332.42957062717,86415.1328125,24721790,0.0,0.0,0.0
2024-07-19 00:00:00+09:00,85122.39047689573,85619.60070164395,83630.75980265107,83929.0859375,18569122,0.0,0.0,0.0
2024-07-22 00:00:00+09:00,83929.07914156627,84426.28932605422,82139.12247740963,82536.890625,18987560,0.0,0.0,0.0
2024-07-23 00:00:00+09:00,83730.20113230035,84227.41135280095,82934.6647794994,83431.875,15766389,0.0,0.0,0.0
2024-07-24 00:00:00+09:00,82437.45496379574,82835.22314214939,81443.03451791158,81542.4765625,16939083,0.0,0.0,0.0
2024-07-25 00:00:00+09:00,79951.3984375,80548.05066464552,79653.07232392723,79951.3984375,20323811,0.0,0.0,0.0
2024-07-26 00:00:00+09:00,80249.7252974351,80846.37753012979,79951.39918108776,80448.609375,14508334,0.0,0.0,0.0
2024-07-29 00:00:00+09:00,81144.70566502462,81542.47383004926,80647.49545874384,80746.9375,12797136,0.0,0.0,0.0
2024-07-30 00:00:00+09:00,79951.40243055555,80548.0546875,79553.63425925926,80548.0546875,13169636,0.0,0.0,0.0
2024-07-31 00:00:00+09:00,80746.93980929677,83431.875,80448.61367699642,83431.875,20744323,0.0,0.0,0.0
2024-08-01 00:00:00+09:00,85520.15512184115,85619.5971626805,82636.3359375,82636.3359375,20900338,0.0,0.0,0.0
2024-08-02 00:00:00+09:00,80548.05580637563,80945.82398319725,79056.4251432946,79155.8671875,25800275,0.0,0.0,0.0
2024-08-05 00:00:00+09:00,76272.04535407913,76470.92943583684,69808.31269695378,71001.6171875,54608790,0.0,0.0,0.0
2024-08-06 00:00:00+09:00,74482.08544181034,74879.85358836206,71896.59248922413,72095.4765625,47295226,0.0,0.0,0.0
2024-08-07 00:00:00+09:00,72592.68846218206,75575.94963186077,72393.80438420348,74283.203125,32710428,0.0,0.0,0.0
2024-08-08 00:00:00+09:00,72791.57684775205,73487.67116186989,72095.48253363419,72990.4609375,28414729,0.0,0.0,0.0
2024-08-09 00:00:00+09:00,75277.6235148929,75377.06555388219,73785.99293005354,74283.203125,16388222,0.0,0.0,0.0
2024-08-12 00:00:00+09:00,74780.41605960265,75476.5103580298,74382.64788907285,75078.7421875,9839259,0.0,0.0,0.0
2024-08-13 00:00:00+09:00,76073.15877545993,76172.60081307491,75078.73839931012,75675.390625,10716261,0.0,0.0,0.0
2024-08-14 00:00:00+09:00,76968.14190009715,77365.91007529145,76570.37372490285,76769.2578125,13246168,0.0,0.0,0.0
2024-08-16 00:00:00+09:00,78956.97930953866,79752.515625,78260.88503350997,79752.515625,22061478,0.0,0.0,0.0
2024-08-19 00:00:00+09:00,79653.07390445402,79653.07390445402,77564.79106800766,77863.1171875,14146565,0.0,0.0,0.0
2024-08-20 00:00:00+09:00,79056.42570698669,79354.75184173003,78260.88934767111,78459.7734375,10683836,0.0,0.0,0.0
2024-08-21 00:00:00+09:00,77465.34902817688,78161.44330699234,77365.9069883461,77863.1171875,7805598,0.0,0.0,0.0
2024-08-22 00:00:00+09:00,78260.88534682311,78459.76942648467,77365.9069883461,77863.1171875,8149101,0.0,0.0,0.0
2024-08-23 00:00:00+09:00,77266.46875,77962.56306306306,77067.5846605534,77266.46875,9420306,0.0,0.0,0.0
2024-08-26 00:00:00+09:00,77664.23137729961,77763.67341491459,75575.94858738502,75675.390625,15655938,0.0,0.0,0.0
2024-08-27 00:00:00+09:00,75277.62826723285,76073.16462937005,75178.18622196569,75377.0703125,11130145,0.0,0.0,0.0
2024-08-28 00:00:00+09:00,75377.06650850785,75973.71875,74979.29834751309,75973.71875,9794514,0.0,0.0,0.0
2024-08-29 00:00:00+09:00,73189.34121621621,74283.20365287163,73089.89917652027,73587.109375,16884479,0.0,0.0,0.0
2024-08-30 00:00:00+09:00,73984.87954239569,74581.53179676985,73686.5534152086,73885.4375,16358520,0.0,0.0,0.0
2024-09-02 00:00:00+09:00,74084.31703629032,74283.20110887097,73089.89667338709,73984.875,12641376,0.0,0.0,0.0
2024-09-03 00:00:00+09:00,73686.5491487069,73885.43322198276,72095.4765625,72095.4765625,16314599,0.0,0.0,0.0
2024-09-04 00:00:00+09:00,69410.54560267857,70703.29215401785,69410.54560267857,69609.4296875,27366563,0.0,0.0,0.0
2024-09-05 00:00:00+09:00,69708.87025588768,70802.73269927537,68615.0078125,68615.0078125,25686769,0.0,0.0,0.0
2024-09-06 00:00:00+09:00,68714.44657111756,69311.09878447025,67620.58417997097,68515.5625,19022299,0.0,0.0,0.0
2024-09-09 00:00:00+09:00,66526.72277777777,67819.46925925926,66228.39666666667,67123.375,23263298,0.0,0.0,0.0
2024-09-10 00:00:00+09:00,66626.1691606873,66924.49529125755,65631.74872545317,65830.6328125,30651376,0.0,0.0,0.0
2024-09-11 00:00:00+09:00,64736.76688896379,65134.53504189137,63841.788544876734,64537.8828125,35809707,0.0,0.0,0.0
2024-09-12 00:00:00+09:00,65631.74420248868,66228.39642251132,64836.20790912519,65930.0703125,35884106,0.0,0.0,0.0
2024-09-13 00:00:00+09:00,64637.32804008152,65134.53825577445,63941.23373811141,64040.67578125,25045135,0.0,0.0,0.0
2024-09-19 00:00:00+09:00,63642.908082408874,64040.67625792393,61852.951292591126,62747.9296875,49402713,0.0,0.0,0.0
2024-09-20 00:00:00+09:00,63444.020684523806,64338.999032738095,62648.484375,62648.484375,32746056,0.0,0.0,0.0
2024-09-23 00:00:00+09:00,61952.392621805106,63145.69713458466,61852.95057907348,62250.71875,28542376,0.0,0.0,0.0
2024-09-24 00:00:00+09:00,62449.60292227057,63046.255179489715,62051.83475079114,62847.37109375,26957500,0.0,0.0,0.0
2024-09-25 00:00:00+09:00,63444.02186746383,63841.79002964229,61852.94921875,61852.94921875,28652438,0.0,0.0,0.0
2024-09-26 00:00:00+09:00,63543.46367851623,64537.88408037094,63344.57959814528,64339.0,37566015,0.0,0.0,0.0
2024-09-27 00:00:00+09:00,64700.0,65400.0,64200.0,64200.0,28433030,361.0,0.0,0.0
2024-09-30 00:00:00+09:00,64200.0,64300.0,61500.0,61500.0,32694163,0.0,0.0,0.0
2024-10-02 00:00:00+09:00,60500.0,61900.0,59900.0,61300.0,28473536,0.0,0.0,0.0
2024-10-04 00:00:00+09:00,61000.0,61700.0,60500.0,60600.0,24247578,0.0,0.0,0.0
2024-10-07 00:00:00+09:00,60200.0,61900.0,59500.0,61000.0,35066533,0.0,0.0,0.0
2024-10-08 00:00:00+09:00,60000.0,61000.0,59900.0,60300.0,27411786,0.0,0.0,0.0
2024-10-10 00:00:00+09:00,60100.0,60200.0,58900.0,58900.0,45262214,0.0,0.0,0.0
2024-10-11 00:00:00+09:00,59100.0,60100.0,59000.0,59300.0,29623969,0.0,0.0,0.0
2024-10-14 00:00:00+09:00,59500.0,61200.0,59400.0,59300.0,20886249,0.0,0.0,0.0
2024-10-15 00:00:00+09:00,61100.0,61400.0,60100.0,61000.0,22715239,0.0,0.0,0.0
2024-10-16 00:00:00+09:00,59400.0,60000.0,59200.0,59500.0,23303268,0.0,0.0,0.0
2024-10-17 00:00:00+09:00,59400.0,60100.0,59100.0,59700.0,23372873,0.0,0.0,0.0
2024-10-18 00:00:00+09:00,59900.0,60100.0,59100.0,59200.0,14420260,0.0,0.0,0.0
2024-10-21 00:00:00+09:00,59000.0,59600.0,58500.0,59000.0,18514905,0.0,0.0,0.0
2024-10-22 00:00:00+09:00,58800.0,58900.0,57700.0,57700.0,27582527,0.0,0.0,0.0
2024-10-23 00:00:00+09:00,57500.0,60000.0,57100.0,59100.0,27300780,0.0,0.0,0.0
2024-10-24 00:00:00+09:00,58200.0,58500.0,56600.0,56600.0,31499922,0.0,0.0,0.0
2024-10-25 00:00:00+09:00,56000.0,56900.0,55800.0,55900.0,25829315,0.0,0.0,0.0
2024-10-28 00:00:00+09:00,55700.0,58500.0,55700.0,58100.0,27775009,0.0,0.0,0.0
2024-10-29 00:00:00+09:00,58000.0,59600.0,57300.0,59600.0,28369314,0.0,0.0,0.0
2024-10-30 00:00:00+09:00,59100.0,59800.0,58600.0,59100.0,19838511,0.0,0.0,0.0
2024-10-31 00:00:00+09:00,58500.0,61200.0,58300.0,59200.0,35809196,0.0,0.0,0.0
2024-11-01 00:00:00+09:00,59000.0,59600.0,58100.0,58300.0,19083180,0.0,0.0,0.0
2024-11-04 00:00:00+09:00,58600.0,59400.0,58400.0,58700.0,15586947,0.0,0.0,0.0
2024-11-05 00:00:00+09:00,57800.0,58100.0,57200.0,57600.0,17484474,0.0,0.0,0.0
2024-11-06 00:00:00+09:00,57600.0,58000.0,56300.0,57300.0,22092218,0.0,0.0,0.0
